data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,first_eval_sec,overhead
AA,unrooted,LG,tree_6,GPU_P5,5,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_aa_iqtree.log,18.268,17.917,-84301496.968,18.591,15.377,1,0.564,2.891
AA,unrooted,LG,tree_6,GPU_P5,10,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_aa_iqtree.log,18.35,17.953,-84301496.968,18.591,15.408,1,0.577,2.942000000000002
AA,unrooted,LG,tree_7,GPU_P5,3,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_aa_iqtree.log,18.232,17.894,-87134163.126,19.77,15.368,1,0.542,2.863999999999999
AA,unrooted,LG,tree_7,GPU_P5,6,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_aa_iqtree.log,18.233,17.907,-87134163.126,19.77,15.377,1,0.539,2.856
AA,unrooted,LG,tree_7,GPU_P5,8,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_aa_iqtree.log,18.178,17.85,-87134163.126,19.77,15.345,1,0.538,2.833
AA,unrooted,LG,tree_7,GPU_P5,5,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_aa_iqtree.log,18.222,17.876,-87134163.126,19.77,15.367,1,0.535,2.8550000000000004
AA,unrooted,LG,tree_7,GPU_P5,10,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_aa_iqtree.log,18.303,17.947,-87134163.126,19.77,15.395,1,0.548,2.9080000000000013
AA,unrooted,LG,tree_7,GPU_P5,4,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_aa_iqtree.log,18.167,17.828,-87134163.126,19.77,15.365,1,0.537,2.8020000000000014
AA,unrooted,LG,tree_7,GPU_P5,9,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_aa_iqtree.log,18.137,17.754,-87134163.126,19.77,15.376,1,0.536,2.761000000000001
AA,unrooted,LG,tree_7,GPU_P5,7,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_aa_iqtree.log,18.174,17.833,-87134163.126,19.77,15.34,1,0.534,2.8339999999999996
AA,unrooted,LG,tree_7,GPU_P5,1,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_aa_iqtree.log,18.31,17.901,-87134163.126,19.77,15.373,1,0.548,2.9369999999999994
AA,unrooted,LG,tree_7,GPU_P5,2,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_aa_iqtree.log,18.254,17.911,-87134163.126,19.77,15.397,1,0.542,2.857000000000001
AA,unrooted,LG,tree_8,GPU_P5,2,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_aa_iqtree.log,18.355,18.01,-81931521.002,18.249,15.442,1,0.563,2.9130000000000003
AA,unrooted,LG,tree_8,GPU_P5,1,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_8_1000000_aa_iqtree.log,18.251,17.881,-81931521.002,18.249,15.406,1,0.572,2.8450000000000006
AA,unrooted,LG,tree_8,GPU_P5,7,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_8_1000000_aa_iqtree.log,18.187,17.821,-81931521.002,18.249,15.43,1,0.597,2.7570000000000014
AA,unrooted,LG,tree_8,GPU_P5,9,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_aa_iqtree.log,18.286,17.946,-81931521.002,18.249,15.439,1,0.56,2.8470000000000013
AA,unrooted,LG,tree_8,GPU_P5,4,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_8_1000000_aa_iqtree.log,18.282,17.917,-81931521.002,18.249,15.421,1,0.561,2.8610000000000007
AA,unrooted,LG,tree_8,GPU_P5,10,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_aa_iqtree.log,18.405,18.045,-81931521.002,18.249,15.442,1,0.575,2.963000000000001
AA,unrooted,LG,tree_8,GPU_P5,5,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_aa_iqtree.log,18.249,17.913,-81931521.002,18.249,15.397,1,0.545,2.8519999999999985
AA,unrooted,LG,tree_8,GPU_P5,8,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_aa_iqtree.log,18.155,17.783,-81931521.002,18.249,15.391,1,0.566,2.764000000000001
AA,unrooted,LG,tree_8,GPU_P5,6,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_aa_iqtree.log,18.321,17.995,-81931521.002,18.249,15.44,1,0.568,2.881000000000002
AA,unrooted,LG,tree_8,GPU_P5,3,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_8_1000000_aa_iqtree.log,18.313,17.966,-81931521.002,18.249,15.418,1,0.564,2.8949999999999996
AA,unrooted,LG,tree_9,GPU_P5,10,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_9_1000000_aa_iqtree.log,15.214,14.835,-82340194.25,18.008,12.249,1,0.552,2.965
AA,unrooted,LG,tree_9,GPU_P5,5,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_9_1000000_aa_iqtree.log,15.089,14.758,-82340194.25,18.008,12.256,1,0.536,2.833
AA,unrooted,LG,tree_9,GPU_P5,8,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_9_1000000_aa_iqtree.log,15.091,14.759,-82340194.25,18.008,12.242,1,0.54,2.8489999999999984
AA,unrooted,LG,tree_9,GPU_P5,6,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_9_1000000_aa_iqtree.log,15.236,14.852,-82340194.25,18.008,12.271,1,0.54,2.965
AA,unrooted,LG,tree_9,GPU_P5,3,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_9_1000000_aa_iqtree.log,15.037,14.692,-82340194.25,18.008,12.255,1,0.539,2.782
AA,unrooted,LG,tree_9,GPU_P5,2,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_9_1000000_aa_iqtree.log,15.21,14.83,-82340194.25,18.008,12.281,1,0.544,2.9290000000000003
AA,unrooted,LG,tree_9,GPU_P5,1,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_9_1000000_aa_iqtree.log,15.226,14.849,-82340194.25,18.008,12.274,1,0.549,2.9520000000000017
AA,unrooted,LG,tree_9,GPU_P5,7,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_9_1000000_aa_iqtree.log,15.059,14.733,-82340194.25,18.008,12.236,1,0.535,2.8229999999999986
AA,unrooted,LG,tree_9,GPU_P5,9,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_9_1000000_aa_iqtree.log,15.07,14.743,-82340194.25,18.008,12.265,1,0.534,2.8049999999999997
AA,unrooted,LG,tree_9,GPU_P5,4,output_P5_step_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_9_1000000_aa_iqtree.log,15.117,14.772,-82340194.25,18.008,12.267,1,0.537,2.8500000000000014
DNA,unrooted,GTR,tree_1,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_1_1000000_iqtree.log,21.677,21.313,-64343405.643,18.844,18.777,4,0.371,2.8999999999999986
DNA,unrooted,GTR,tree_1,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_1_1000000_iqtree.log,21.489,21.174,-64343405.643,18.844,18.695,4,0.355,2.7940000000000005
DNA,unrooted,GTR,tree_1,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_1_1000000_iqtree.log,21.511,21.174,-64343405.643,18.844,18.711,4,0.344,2.8000000000000007
DNA,unrooted,GTR,tree_1,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_1_1000000_iqtree.log,21.48,21.125,-64343405.643,18.844,18.708,4,0.344,2.772000000000002
DNA,unrooted,GTR,tree_1,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_1_1000000_iqtree.log,21.594,21.257,-64343405.643,18.844,18.742,4,0.35,2.8520000000000003
DNA,unrooted,GTR,tree_1,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_1_1000000_iqtree.log,21.544,21.237,-64343405.643,18.844,18.745,4,0.348,2.7989999999999995
DNA,unrooted,GTR,tree_1,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_1_1000000_iqtree.log,21.696,21.315,-64343405.643,18.844,18.757,4,0.368,2.939
DNA,unrooted,GTR,tree_1,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_1_1000000_iqtree.log,21.613,21.273,-64343405.643,18.844,18.745,4,0.359,2.8679999999999986
DNA,unrooted,GTR,tree_1,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_1_1000000_iqtree.log,21.447,21.134,-64343405.643,18.844,18.706,4,0.34,2.7409999999999997
DNA,unrooted,GTR,tree_1,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_1_1000000_iqtree.log,21.509,21.202,-64343405.643,18.844,18.742,4,0.356,2.7669999999999995
DNA,unrooted,GTR,tree_2,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_2_1000000_iqtree.log,23.504,23.203,-66217786.827,19.418,20.821,4,0.339,2.683
DNA,unrooted,GTR,tree_2,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_2_1000000_iqtree.log,23.695,23.347,-66217786.827,19.418,20.884,4,0.347,2.811
DNA,unrooted,GTR,tree_2,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_2_1000000_iqtree.log,23.773,23.415,-66217786.827,19.418,20.897,4,0.349,2.8760000000000012
DNA,unrooted,GTR,tree_2,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_2_1000000_iqtree.log,23.719,23.382,-66217786.827,19.418,20.861,4,0.355,2.8580000000000005
DNA,unrooted,GTR,tree_2,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_2_1000000_iqtree.log,23.698,23.353,-66217786.827,19.418,20.884,4,0.346,2.814
DNA,unrooted,GTR,tree_2,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_2_1000000_iqtree.log,23.655,23.344,-66217786.827,19.418,20.893,4,0.35,2.7620000000000005
DNA,unrooted,GTR,tree_2,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_2_1000000_iqtree.log,23.678,23.34,-66217786.827,19.418,20.896,4,0.356,2.782
DNA,unrooted,GTR,tree_2,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_2_1000000_iqtree.log,23.802,23.463,-66217786.827,19.418,20.913,4,0.356,2.8889999999999993
DNA,unrooted,GTR,tree_2,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_2_1000000_iqtree.log,23.68,23.347,-66217786.827,19.418,20.889,4,0.346,2.7910000000000004
DNA,unrooted,GTR,tree_2,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_2_1000000_iqtree.log,23.587,23.27,-66217786.827,19.418,20.861,4,0.341,2.725999999999999
DNA,unrooted,GTR,tree_3,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_3_1000000_iqtree.log,21.217,20.892,-66775543.576,19.731,18.474,4,0.333,2.7429999999999986
DNA,unrooted,GTR,tree_3,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_3_1000000_iqtree.log,21.328,21.007,-66775543.576,19.731,18.509,4,0.346,2.818999999999999
DNA,unrooted,GTR,tree_3,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_3_1000000_iqtree.log,21.336,21.02,-66775543.576,19.731,18.507,4,0.35,2.828999999999997
DNA,unrooted,GTR,tree_3,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_3_1000000_iqtree.log,21.385,21.051,-66775543.576,19.731,18.516,4,0.355,2.8690000000000033
DNA,unrooted,GTR,tree_3,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_3_1000000_iqtree.log,21.347,21.016,-66775543.576,19.731,18.522,4,0.35,2.825000000000003
DNA,unrooted,GTR,tree_3,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_3_1000000_iqtree.log,21.309,20.978,-66775543.576,19.731,18.513,4,0.344,2.7959999999999994
DNA,unrooted,GTR,tree_3,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_3_1000000_iqtree.log,21.39,21.037,-66775543.576,19.731,18.517,4,0.35,2.873000000000001
DNA,unrooted,GTR,tree_3,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_3_1000000_iqtree.log,21.277,20.953,-66775543.576,19.731,18.485,4,0.351,2.7920000000000016
DNA,unrooted,GTR,tree_3,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_3_1000000_iqtree.log,21.284,20.941,-66775543.576,19.731,18.505,4,0.347,2.779
DNA,unrooted,GTR,tree_3,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_3_1000000_iqtree.log,21.213,20.896,-66775543.576,19.731,18.468,4,0.342,2.745000000000001
DNA,unrooted,GTR,tree_4,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_4_1000000_iqtree.log,28.433,28.099,-68796842.673,20.6,25.639,6,0.346,2.7940000000000005
DNA,unrooted,GTR,tree_4,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_4_1000000_iqtree.log,28.413,28.082,-68796842.673,20.6,25.627,6,0.344,2.7860000000000014
DNA,unrooted,GTR,tree_4,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_4_1000000_iqtree.log,28.337,27.995,-68796842.673,20.6,25.63,6,0.347,2.7070000000000007
DNA,unrooted,GTR,tree_4,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_4_1000000_iqtree.log,28.378,28.046,-68796842.673,20.6,25.595,6,0.356,2.7830000000000013
DNA,unrooted,GTR,tree_4,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_4_1000000_iqtree.log,28.497,28.152,-68796842.673,20.6,25.611,6,0.356,2.8859999999999992
DNA,unrooted,GTR,tree_4,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_4_1000000_iqtree.log,28.341,28.018,-68796842.673,20.6,25.621,6,0.351,2.7200000000000024
DNA,unrooted,GTR,tree_4,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_4_1000000_iqtree.log,29.088,27.989,-68796842.673,20.6,25.584,6,0.341,3.5040000000000013
DNA,unrooted,GTR,tree_4,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_4_1000000_iqtree.log,28.365,28.045,-68796842.673,20.6,25.615,6,0.342,2.75
DNA,unrooted,GTR,tree_4,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_4_1000000_iqtree.log,28.53,28.13,-68796842.673,20.6,25.63,6,0.35,2.900000000000002
DNA,unrooted,GTR,tree_4,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_4_1000000_iqtree.log,28.401,28.023,-68796842.673,20.6,25.605,6,0.349,2.7959999999999994
DNA,unrooted,GTR,tree_5,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_5_1000000_iqtree.log,23.504,23.138,-68054876.562,20.138,20.651,4,0.349,2.8530000000000015
DNA,unrooted,GTR,tree_5,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_5_1000000_iqtree.log,23.49,23.166,-68054876.562,20.138,20.66,4,0.354,2.8299999999999983
DNA,unrooted,GTR,tree_5,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_5_1000000_iqtree.log,23.436,23.109,-68054876.562,20.138,20.661,4,0.348,2.7749999999999986
DNA,unrooted,GTR,tree_5,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_5_1000000_iqtree.log,23.347,23.028,-68054876.562,20.138,20.612,4,0.335,2.735000000000003
DNA,unrooted,GTR,tree_5,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_5_1000000_iqtree.log,23.332,23.013,-68054876.562,20.138,20.591,4,0.34,2.7409999999999997
DNA,unrooted,GTR,tree_5,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_5_1000000_iqtree.log,23.449,23.125,-68054876.562,20.138,20.628,4,0.356,2.8210000000000015
DNA,unrooted,GTR,tree_5,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_5_1000000_iqtree.log,23.493,23.168,-68054876.562,20.138,20.646,4,0.348,2.8469999999999978
DNA,unrooted,GTR,tree_5,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_5_1000000_iqtree.log,23.346,23.021,-68054876.562,20.138,20.643,4,0.346,2.7029999999999994
DNA,unrooted,GTR,tree_5,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_5_1000000_iqtree.log,23.451,23.122,-68054876.562,20.138,20.637,4,0.344,2.814
DNA,unrooted,GTR,tree_5,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_5_1000000_iqtree.log,23.543,23.213,-68054876.562,20.138,20.671,4,0.349,2.872
DNA,unrooted,GTR,tree_6,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_iqtree.log,26.693,26.354,-62743967.673,17.749,23.813,6,0.352,2.8800000000000026
DNA,unrooted,GTR,tree_6,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_6_1000000_iqtree.log,26.617,26.3,-62743967.673,17.749,23.849,6,0.346,2.7680000000000007
DNA,unrooted,GTR,tree_6,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_6_1000000_iqtree.log,26.553,26.236,-62743967.673,17.749,23.796,6,0.336,2.7570000000000014
DNA,unrooted,GTR,tree_6,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_6_1000000_iqtree.log,26.742,26.402,-62743967.673,17.749,23.844,6,0.349,2.8979999999999997
DNA,unrooted,GTR,tree_6,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_6_1000000_iqtree.log,26.527,26.151,-62743967.673,17.749,23.8,6,0.341,2.7270000000000003
DNA,unrooted,GTR,tree_6,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_iqtree.log,26.599,26.26,-62743967.673,17.749,23.769,6,0.351,2.830000000000002
DNA,unrooted,GTR,tree_6,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_6_1000000_iqtree.log,26.687,26.357,-62743967.673,17.749,23.824,6,0.349,2.8629999999999995
DNA,unrooted,GTR,tree_6,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_6_1000000_iqtree.log,26.475,26.177,-62743967.673,17.749,23.775,6,0.342,2.700000000000003
DNA,unrooted,GTR,tree_6,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_6_1000000_iqtree.log,26.614,26.299,-62743967.673,17.749,23.833,6,0.349,2.7810000000000024
DNA,unrooted,GTR,tree_6,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_6_1000000_iqtree.log,26.636,26.3,-62743967.673,17.749,23.827,6,0.353,2.8089999999999975
DNA,unrooted,GTR,tree_7,GPU_P5,4,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_iqtree.log,23.606,23.248,-67994364.745,19.714,20.781,4,0.342,2.825000000000003
DNA,unrooted,GTR,tree_7,GPU_P5,3,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_iqtree.log,23.569,23.234,-67994364.745,19.714,20.77,4,0.347,2.7989999999999995
DNA,unrooted,GTR,tree_7,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_iqtree.log,23.53,23.19,-67994364.745,19.714,20.731,4,0.341,2.7989999999999995
DNA,unrooted,GTR,tree_7,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_iqtree.log,23.604,23.271,-67994364.745,19.714,20.758,4,0.35,2.846
DNA,unrooted,GTR,tree_7,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_iqtree.log,23.68,23.334,-67994364.745,19.714,20.774,4,0.345,2.905999999999999
DNA,unrooted,GTR,tree_7,GPU_P5,1,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_iqtree.log,23.48,23.145,-67994364.745,19.714,20.795,4,0.344,2.6849999999999987
DNA,unrooted,GTR,tree_7,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_iqtree.log,23.58,23.258,-67994364.745,19.714,20.768,4,0.347,2.8119999999999976
DNA,unrooted,GTR,tree_7,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_iqtree.log,23.472,23.156,-67994364.745,19.714,20.752,4,0.335,2.7200000000000024
DNA,unrooted,GTR,tree_7,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_iqtree.log,23.54,23.22,-67994364.745,19.714,20.779,4,0.346,2.7609999999999992
DNA,unrooted,GTR,tree_7,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_iqtree.log,23.636,23.289,-67994364.745,19.714,20.792,4,0.347,2.8439999999999976
DNA,unrooted,GTR,tree_8,GPU_P5,2,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_iqtree.log,31.743,31.409,-67533437.34,19.722,28.938,8,0.346,2.8049999999999997
DNA,unrooted,GTR,tree_8,GPU_P5,5,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_iqtree.log,31.858,31.449,-67533437.34,19.722,28.955,8,0.36,2.9030000000000022
DNA,unrooted,GTR,tree_8,GPU_P5,8,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_iqtree.log,31.725,31.383,-67533437.34,19.722,28.936,8,0.345,2.7890000000000015
DNA,unrooted,GTR,tree_8,GPU_P5,7,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_8_1000000_iqtree.log,31.67,31.366,-67533437.34,19.722,28.919,8,0.34,2.7510000000000012
DNA,unrooted,GTR,tree_8,GPU_P5,6,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_iqtree.log,31.66,31.334,-67533437.34,19.722,28.907,8,0.347,2.753
DNA,unrooted,GTR,tree_8,GPU_P5,10,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_iqtree.log,31.783,31.429,-67533437.34,19.722,28.901,8,0.356,2.8820000000000014
DNA,unrooted,GTR,tree_8,GPU_P5,9,output_P5_step_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_iqtree.log,31.857,31.509,-67533437.34,19.722,28.947,8,0.353,2.91
